0,8.125000e+00,
1,8.062500e+00,
2,8.093750e+00,
3,8.031250e+00,
4,8.031250e+00,
5,8.000000e+00,
6,8.000000e+00,
7,7.937500e+00,
8,7.937500e+00,
9,7.875000e+00,
10,7.906250e+00,
11,7.843750e+00,
12,7.843750e+00,
13,7.781250e+00,
14,7.812500e+00,
15,7.750000e+00,
16,7.750000e+00,
17,7.687500e+00,
18,7.718750e+00,
19,7.656250e+00,
20,7.687500e+00,
21,7.625000e+00,
22,7.625000e+00,
23,7.562500e+00,
24,7.593750e+00,
25,7.531250e+00,
26,7.531250e+00,
27,7.500000e+00,
28,7.500000e+00,
29,7.437500e+00,
30,7.468750e+00,
31,7.406250e+00,
32,7.406250e+00,
33,7.375000e+00,
34,7.375000e+00,
35,7.343750e+00,
36,7.343750e+00,
37,7.281250e+00,
38,7.312500e+00,
39,7.250000e+00,
40,7.281250e+00,
41,7.218750e+00,
42,7.218750e+00,
43,7.187500e+00,
44,7.218750e+00,
45,7.156250e+00,
46,7.156250e+00,
47,7.125000e+00,
48,7.125000e+00,
49,7.093750e+00,
50,7.093750e+00,
51,7.062500e+00,
52,7.062500e+00,
53,7.031250e+00,
54,7.031250e+00,
55,7.000000e+00,
56,7.000000e+00,
57,6.968750e+00,
58,6.968750e+00,
59,6.937500e+00,
60,6.937500e+00,
61,6.906250e+00,
62,6.937500e+00,
63,6.875000e+00,
64,6.906250e+00,
65,6.843750e+00,
66,6.875000e+00,
67,6.843750e+00,
68,6.843750e+00,
69,6.812500e+00,
70,6.812500e+00,
71,6.812500e+00,
72,6.812500e+00,
73,6.781250e+00,
74,6.750000e+00,
75,6.781250e+00,
76,6.750000e+00,
77,6.781250e+00,
78,6.750000e+00,
79,6.687500e+00,
80,6.687500e+00,
81,6.750000e+00,
82,6.687500e+00,
83,6.718750e+00,
84,6.687500e+00,
85,6.656250e+00,
86,6.656250e+00,
87,6.687500e+00,
88,6.656250e+00,
89,6.687500e+00,
90,6.656250e+00,
91,6.625000e+00,
92,6.656250e+00,
93,6.625000e+00,
94,6.656250e+00,
95,6.625000e+00,
96,6.625000e+00,
97,6.593750e+00,
98,6.593750e+00,
99,6.625000e+00,
100,6.625000e+00,
101,6.593750e+00,
102,6.625000e+00,
103,6.593750e+00,
104,6.625000e+00,
105,6.593750e+00,
106,6.593750e+00,
107,6.625000e+00,
108,6.625000e+00,
109,6.593750e+00,
110,6.625000e+00,
111,6.593750e+00,
112,6.625000e+00,
113,6.593750e+00,
114,6.593750e+00,
115,6.625000e+00,
116,6.625000e+00,
117,6.593750e+00,
118,6.656250e+00,
119,6.625000e+00,
120,6.625000e+00,
121,6.656250e+00,
122,6.656250e+00,
123,6.625000e+00,
124,6.656250e+00,
125,6.687500e+00,
126,6.656250e+00,
127,6.687500e+00,
128,6.687500e+00,
129,6.718750e+00,
130,6.687500e+00,
131,6.718750e+00,
132,6.718750e+00,
133,6.687500e+00,
134,6.718750e+00,
